DateTime, Breathing, Vert Accelerometer, Lat Accelerometer, Long Accelerometer
2023-02-03 12:05:22.987+00:00, 512, -51, 967, 82
2023-02-03 12:05:23.026+00:00, 512, -55, 967, 82
2023-02-03 12:05:23.065+00:00, 512, -51, 971, 86
2023-02-03 12:05:23.105+00:00, 512, -51, 971, 86
2023-02-03 12:05:23.144+00:00, 512, -51, 967, 82
2023-02-03 12:05:23.183+00:00, 512, -47, 967, 86
2023-02-03 12:05:23.222+00:00, 512, -55, 963, 86
2023-02-03 12:05:23.261+00:00, 512, -47, 971, 86
2023-02-03 12:05:23.300+00:00, 512, -51, 963, 82
2023-02-03 12:05:23.339+00:00, 511, -51, 967, 86
2023-02-03 12:05:23.378+00:00, 511, -51, 967, 86
2023-02-03 12:05:23.417+00:00, 511, -51, 967, 82
2023-02-03 12:05:23.456+00:00, 512, -51, 967, 86
2023-02-03 12:05:23.495+00:00, 512, -51, 971, 86
2023-02-03 12:05:23.534+00:00, 511, -47, 963, 86
2023-02-03 12:05:23.573+00:00, 512, -51, 967, 86
2023-02-03 12:05:23.612+00:00, 512, -51, 971, 82
2023-02-03 12:05:23.651+00:00, 511, -51, 971, 82
2023-02-03 12:05:23.690+00:00, 512, -43, 963, 82
2023-02-03 12:05:23.730+00:00, 512, -55, 971, 82
2023-02-03 12:05:23.769+00:00, 512, -55, 967, 86
2023-02-03 12:05:23.808+00:00, 512, -51, 971, 82
2023-02-03 12:05:23.847+00:00, 511, -51, 963, 86
2023-02-03 12:05:23.886+00:00, 512, -51, 963, 86
2023-02-03 12:05:23.925+00:00, 511, -51, 971, 90
2023-02-03 12:05:23.964+00:00, 511, -51, 963, 86
2023-02-03 12:05:24.003+00:00, 512, -51, 963, 86
2023-02-03 12:05:24.042+00:00, 512, -55, 971, 82
2023-02-03 12:05:24.081+00:00, 512, -55, 967, 82
2023-02-03 12:05:24.120+00:00, 511, -51, 967, 86
2023-02-03 12:05:24.159+00:00, 512, -51, 967, 82
2023-02-03 12:05:24.198+00:00, 511, -47, 967, 86
2023-02-03 12:05:24.237+00:00, 512, -55, 967, 82
2023-02-03 12:05:24.276+00:00, 511, -51, 971, 82
2023-02-03 12:05:24.315+00:00, 512, -51, 967, 82
2023-02-03 12:05:24.355+00:00, 511, -51, 967, 86
2023-02-03 12:05:24.394+00:00, 512, -51, 971, 86
2023-02-03 12:05:24.433+00:00, 512, -51, 967, 86
2023-02-03 12:05:24.472+00:00, 512, -51, 967, 82
2023-02-03 12:05:24.511+00:00, 512, -55, 963, 78
2023-02-03 12:05:24.550+00:00, 512, -51, 967, 86
2023-02-03 12:05:24.589+00:00, 512, -51, 971, 90
2023-02-03 12:05:24.628+00:00, 512, -47, 971, 82
2023-02-03 12:05:24.667+00:00, 512, -55, 963, 86
2023-02-03 12:05:24.706+00:00, 512, -55, 963, 82
2023-02-03 12:05:24.745+00:00, 512, -51, 967, 86
2023-02-03 12:05:24.784+00:00, 512, -51, 967, 82
2023-02-03 12:05:24.823+00:00, 511, -55, 971, 78
2023-02-03 12:05:24.862+00:00, 512, -47, 963, 86
2023-02-03 12:05:24.901+00:00, 512, -51, 967, 86
2023-02-03 12:05:24.940+00:00, 511, -51, 967, 86
2023-02-03 12:05:24.980+00:00, 512, -55, 963, 82
2023-02-03 12:05:25.019+00:00, 512, -47, 967, 90
2023-02-03 12:05:25.058+00:00, 511, -51, 963, 86
2023-02-03 12:05:25.097+00:00, 511, -55, 967, 86
2023-02-03 12:05:25.136+00:00, 511, -51, 967, 82
2023-02-03 12:05:25.175+00:00, 511, -51, 971, 82
2023-02-03 12:05:25.214+00:00, 511, -47, 967, 90
2023-02-03 12:05:25.253+00:00, 511, -55, 963, 86
2023-02-03 12:05:25.292+00:00, 511, -51, 967, 82
2023-02-03 12:05:25.331+00:00, 511, -47, 967, 90
2023-02-03 12:05:25.370+00:00, 511, -47, 967, 82
2023-02-03 12:05:25.409+00:00, 512, -51, 971, 90
2023-02-03 12:05:25.448+00:00, 512, -43, 967, 90
2023-02-03 12:05:25.487+00:00, 511, -51, 967, 82
2023-02-03 12:05:25.526+00:00, 512, -51, 967, 90
2023-02-03 12:05:25.565+00:00, 511, -55, 963, 82
2023-02-03 12:05:25.605+00:00, 512, -55, 967, 82
2023-02-03 12:05:25.644+00:00, 512, -47, 963, 86
2023-02-03 12:05:25.683+00:00, 511, -51, 967, 86
2023-02-03 12:05:25.722+00:00, 512, -51, 971, 82
2023-02-03 12:05:25.761+00:00, 512, -51, 967, 86
2023-02-03 12:05:25.800+00:00, 512, -51, 967, 86
2023-02-03 12:05:25.839+00:00, 511, -55, 963, 86
2023-02-03 12:05:25.878+00:00, 512, -51, 963, 86
2023-02-03 12:05:25.917+00:00, 512, -51, 967, 82
2023-02-03 12:05:25.956+00:00, 512, -55, 971, 86
2023-02-03 12:05:25.995+00:00, 512, -47, 971, 86
2023-02-03 12:05:26.034+00:00, 512, -51, 963, 86
2023-02-03 12:05:26.073+00:00, 512, -55, 971, 82
2023-02-03 12:05:26.112+00:00, 511, -51, 971, 86
2023-02-03 12:05:26.151+00:00, 512, -51, 971, 82
2023-02-03 12:05:26.190+00:00, 511, -51, 959, 86
2023-02-03 12:05:26.230+00:00, 511, -55, 967, 82
2023-02-03 12:05:26.269+00:00, 512, -47, 967, 82
2023-02-03 12:05:26.308+00:00, 512, -55, 967, 86
2023-02-03 12:05:26.347+00:00, 512, -47, 967, 82
2023-02-03 12:05:26.386+00:00, 512, -51, 963, 82
2023-02-03 12:05:26.425+00:00, 511, -51, 963, 86
2023-02-03 12:05:26.464+00:00, 512, -51, 967, 82
2023-02-03 12:05:26.503+00:00, 512, -51, 967, 86
2023-02-03 12:05:26.542+00:00, 512, -47, 963, 86
2023-02-03 12:05:26.581+00:00, 511, -51, 963, 82
2023-02-03 12:05:26.620+00:00, 512, -55, 971, 86
2023-02-03 12:05:26.659+00:00, 512, -47, 967, 86
2023-02-03 12:05:26.698+00:00, 512, -51, 963, 86
2023-02-03 12:05:26.737+00:00, 512, -51, 967, 82
2023-02-03 12:05:26.776+00:00, 512, -51, 963, 86
2023-02-03 12:05:26.815+00:00, 512, -51, 967, 86
2023-02-03 12:05:26.855+00:00, 512, -47, 971, 86
2023-02-03 12:05:26.894+00:00, 512, -51, 967, 86
2023-02-03 12:05:26.933+00:00, 511, -47, 967, 86
2023-02-03 12:05:26.972+00:00, 512, -51, 971, 86
2023-02-03 12:05:27.011+00:00, 512, -51, 963, 86
2023-02-03 12:05:27.050+00:00, 511, -51, 971, 82
2023-02-03 12:05:27.089+00:00, 512, -51, 967, 90
2023-02-03 12:05:27.128+00:00, 512, -43, 967, 86
2023-02-03 12:05:27.167+00:00, 512, -47, 967, 82
2023-02-03 12:05:27.206+00:00, 511, -51, 975, 86
2023-02-03 12:05:27.245+00:00, 511, -51, 963, 82
2023-02-03 12:05:27.284+00:00, 511, -47, 967, 90
2023-02-03 12:05:27.323+00:00, 512, -51, 971, 86
2023-02-03 12:05:27.362+00:00, 512, -51, 971, 82
2023-02-03 12:05:27.401+00:00, 511, -51, 967, 86
2023-02-03 12:05:27.440+00:00, 512, -55, 971, 86
2023-02-03 12:05:27.480+00:00, 511, -51, 971, 86
2023-02-03 12:05:27.519+00:00, 512, -51, 963, 82
2023-02-03 12:05:27.558+00:00, 512, -55, 967, 86
2023-02-03 12:05:27.597+00:00, 512, -51, 975, 82
2023-02-03 12:05:27.636+00:00, 512, -47, 967, 86
2023-02-03 12:05:27.675+00:00, 511, -51, 967, 86
2023-02-03 12:05:27.714+00:00, 512, -51, 967, 82
2023-02-03 12:05:27.753+00:00, 511, -51, 963, 90
2023-02-03 12:05:27.792+00:00, 512, -51, 963, 82
2023-02-03 12:05:27.831+00:00, 511, -47, 971, 86
2023-02-03 12:05:27.870+00:00, 512, -51, 971, 86
2023-02-03 12:05:27.909+00:00, 512, -47, 967, 82
2023-02-03 12:05:27.948+00:00, 512, -51, 967, 86
2023-02-03 12:05:27.987+00:00, 512, -51, 967, 86
2023-02-03 12:05:28.026+00:00, 512, -51, 963, 82
2023-02-03 12:05:28.065+00:00, 512, -47, 967, 86
2023-02-03 12:05:28.105+00:00, 512, -47, 971, 86
2023-02-03 12:05:28.144+00:00, 512, -51, 967, 86
2023-02-03 12:05:28.183+00:00, 512, -51, 963, 86
2023-02-03 12:05:28.222+00:00, 512, -51, 967, 86
2023-02-03 12:05:28.261+00:00, 511, -51, 967, 90
2023-02-03 12:05:28.300+00:00, 512, -47, 975, 86
2023-02-03 12:05:28.339+00:00, 512, -51, 967, 86
2023-02-03 12:05:28.378+00:00, 512, -51, 967, 82
2023-02-03 12:05:28.417+00:00, 511, -51, 967, 86
2023-02-03 12:05:28.456+00:00, 512, -47, 967, 86
2023-02-03 12:05:28.495+00:00, 512, -51, 971, 82
2023-02-03 12:05:28.534+00:00, 512, -51, 971, 86
2023-02-03 12:05:28.573+00:00, 512, -51, 971, 82
2023-02-03 12:05:28.612+00:00, 512, -51, 971, 86
2023-02-03 12:05:28.651+00:00, 512, -51, 971, 86
2023-02-03 12:05:28.690+00:00, 511, -55, 963, 86
2023-02-03 12:05:28.730+00:00, 512, -51, 971, 82
2023-02-03 12:05:28.769+00:00, 511, -51, 971, 82
2023-02-03 12:05:28.808+00:00, 512, -55, 967, 78
2023-02-03 12:05:28.847+00:00, 511, -47, 967, 90
2023-02-03 12:05:28.886+00:00, 512, -51, 967, 86
2023-02-03 12:05:28.925+00:00, 511, -51, 967, 86
2023-02-03 12:05:28.964+00:00, 512, -55, 971, 86
2023-02-03 12:05:29.003+00:00, 512, -51, 967, 86
2023-02-03 12:05:29.042+00:00, 512, -51, 967, 86
2023-02-03 12:05:29.081+00:00, 512, -51, 967, 86
2023-02-03 12:05:29.120+00:00, 512, -51, 967, 82
2023-02-03 12:05:29.159+00:00, 512, -51, 967, 78
2023-02-03 12:05:29.198+00:00, 512, -47, 967, 86
2023-02-03 12:05:29.237+00:00, 512, -51, 967, 82
2023-02-03 12:05:29.276+00:00, 512, -51, 967, 86
2023-02-03 12:05:29.315+00:00, 512, -51, 963, 86
2023-02-03 12:05:29.355+00:00, 512, -47, 963, 82
2023-02-03 12:05:29.394+00:00, 512, -51, 967, 86
2023-02-03 12:05:29.433+00:00, 512, -55, 967, 82
2023-02-03 12:05:29.472+00:00, 512, -55, 971, 86
2023-02-03 12:05:29.511+00:00, 511, -47, 967, 86
2023-02-03 12:05:29.550+00:00, 511, -51, 971, 82
2023-02-03 12:05:29.589+00:00, 512, -47, 967, 90
2023-02-03 12:05:29.628+00:00, 511, -47, 971, 86
2023-02-03 12:05:29.667+00:00, 512, -47, 967, 86
2023-02-03 12:05:29.706+00:00, 512, -51, 967, 86
2023-02-03 12:05:29.745+00:00, 512, -51, 967, 86
2023-02-03 12:05:29.784+00:00, 512, -51, 963, 82
2023-02-03 12:05:29.823+00:00, 512, -47, 963, 90
2023-02-03 12:05:29.862+00:00, 511, -47, 971, 86
2023-02-03 12:05:29.901+00:00, 511, -47, 967, 86
2023-02-03 12:05:29.940+00:00, 512, -55, 967, 82
2023-02-03 12:05:29.980+00:00, 511, -55, 971, 86
2023-02-03 12:05:30.019+00:00, 511, -51, 971, 86
2023-02-03 12:05:30.058+00:00, 511, -47, 967, 90
2023-02-03 12:05:30.097+00:00, 511, -47, 963, 86
2023-02-03 12:05:30.136+00:00, 511, -51, 963, 86
2023-02-03 12:05:30.175+00:00, 511, -47, 971, 86
2023-02-03 12:05:30.214+00:00, 511, -47, 967, 86
2023-02-03 12:05:30.253+00:00, 512, -51, 967, 86
2023-02-03 12:05:30.292+00:00, 512, -55, 967, 82
2023-02-03 12:05:30.331+00:00, 512, -51, 967, 82
2023-02-03 12:05:30.370+00:00, 512, -51, 967, 82
2023-02-03 12:05:30.409+00:00, 512, -47, 967, 82
2023-02-03 12:05:30.448+00:00, 511, -55, 967, 78
2023-02-03 12:05:30.487+00:00, 512, -51, 959, 86
2023-02-03 12:05:30.526+00:00, 512, -51, 971, 82
2023-02-03 12:05:30.565+00:00, 511, -47, 963, 86
2023-02-03 12:05:30.605+00:00, 511, -47, 967, 86
2023-02-03 12:05:30.644+00:00, 512, -55, 963, 86
2023-02-03 12:05:30.683+00:00, 512, -51, 963, 86
2023-02-03 12:05:30.722+00:00, 511, -51, 963, 90
2023-02-03 12:05:30.761+00:00, 512, -51, 967, 86
2023-02-03 12:05:30.800+00:00, 511, -51, 971, 86
2023-02-03 12:05:30.839+00:00, 512, -51, 963, 86
2023-02-03 12:05:30.878+00:00, 512, -51, 967, 86
2023-02-03 12:05:30.917+00:00, 511, -51, 967, 86
2023-02-03 12:05:30.956+00:00, 511, -51, 963, 82
2023-02-03 12:05:30.995+00:00, 512, -51, 967, 86
2023-02-03 12:05:31.034+00:00, 511, -51, 971, 86
2023-02-03 12:05:31.073+00:00, 511, -51, 967, 86
2023-02-03 12:05:31.112+00:00, 511, -47, 967, 86
2023-02-03 12:05:31.151+00:00, 511, -47, 963, 86
2023-02-03 12:05:31.190+00:00, 511, -47, 963, 86
2023-02-03 12:05:31.230+00:00, 511, -51, 971, 86
2023-02-03 12:05:31.269+00:00, 511, -47, 967, 86
2023-02-03 12:05:31.308+00:00, 512, -51, 967, 82
2023-02-03 12:05:31.347+00:00, 512, -51, 967, 82
2023-02-03 12:05:31.386+00:00, 511, -51, 967, 86
2023-02-03 12:05:31.425+00:00, 511, -55, 963, 86
2023-02-03 12:05:31.464+00:00, 511, -51, 963, 86
2023-02-03 12:05:31.503+00:00, 512, -55, 967, 86
2023-02-03 12:05:31.542+00:00, 511, -55, 967, 86
2023-02-03 12:05:31.581+00:00, 511, -51, 971, 86
2023-02-03 12:05:31.620+00:00, 511, -47, 967, 86
2023-02-03 12:05:31.659+00:00, 511, -47, 971, 82
2023-02-03 12:05:31.698+00:00, 512, -51, 963, 86
2023-02-03 12:05:31.737+00:00, 511, -55, 971, 82
2023-02-03 12:05:31.776+00:00, 511, -55, 967, 86
2023-02-03 12:05:31.815+00:00, 511, -51, 967, 82
2023-02-03 12:05:31.855+00:00, 512, -51, 963, 82
2023-02-03 12:05:31.894+00:00, 512, -47, 967, 86
2023-02-03 12:05:31.933+00:00, 511, -51, 967, 86
2023-02-03 12:05:31.972+00:00, 511, -51, 963, 90
2023-02-03 12:05:32.011+00:00, 512, -51, 967, 82
2023-02-03 12:05:32.050+00:00, 511, -47, 967, 82
2023-02-03 12:05:32.089+00:00, 511, -47, 971, 86
2023-02-03 12:05:32.128+00:00, 511, -51, 967, 82
2023-02-03 12:05:32.167+00:00, 511, -51, 967, 86
2023-02-03 12:05:32.206+00:00, 511, -55, 967, 82
2023-02-03 12:05:32.245+00:00, 511, -55, 971, 82
2023-02-03 12:05:32.284+00:00, 511, -47, 967, 86
2023-02-03 12:05:32.323+00:00, 511, -51, 963, 86
2023-02-03 12:05:32.362+00:00, 511, -51, 967, 82
2023-02-03 12:05:32.401+00:00, 511, -51, 967, 86
2023-02-03 12:05:32.440+00:00, 511, -51, 967, 86
2023-02-03 12:05:32.480+00:00, 511, -47, 967, 86
2023-02-03 12:05:32.519+00:00, 511, -55, 967, 82
2023-02-03 12:05:32.558+00:00, 511, -51, 975, 86
2023-02-03 12:05:32.597+00:00, 511, -51, 967, 86
2023-02-03 12:05:32.636+00:00, 511, -51, 967, 86
2023-02-03 12:05:32.675+00:00, 511, -51, 975, 90
2023-02-03 12:05:32.714+00:00, 512, -51, 967, 82
2023-02-03 12:05:32.753+00:00, 511, -51, 971, 90
2023-02-03 12:05:32.792+00:00, 511, -51, 963, 82
2023-02-03 12:05:32.831+00:00, 511, -55, 967, 86
2023-02-03 12:05:32.870+00:00, 511, -51, 963, 82
2023-02-03 12:05:32.909+00:00, 511, -51, 967, 82
2023-02-03 12:05:32.948+00:00, 511, -55, 963, 90
2023-02-03 12:05:32.987+00:00, 511, -47, 967, 82
2023-02-03 12:05:33.026+00:00, 512, -47, 967, 90
2023-02-03 12:05:33.065+00:00, 511, -51, 967, 82
2023-02-03 12:05:33.105+00:00, 511, -51, 963, 86
2023-02-03 12:05:33.144+00:00, 512, -55, 963, 82
2023-02-03 12:05:33.183+00:00, 511, -51, 963, 86
2023-02-03 12:05:33.222+00:00, 511, -47, 959, 86
2023-02-03 12:05:33.261+00:00, 512, -47, 963, 86
2023-02-03 12:05:33.300+00:00, 511, -51, 963, 86
2023-02-03 12:05:33.339+00:00, 512, -47, 967, 86
2023-02-03 12:05:33.378+00:00, 511, -51, 971, 82
2023-02-03 12:05:33.417+00:00, 512, -51, 967, 86
2023-02-03 12:05:33.456+00:00, 511, -55, 971, 86
2023-02-03 12:05:33.495+00:00, 512, -55, 971, 86
2023-02-03 12:05:33.534+00:00, 511, -51, 967, 86
2023-02-03 12:05:33.573+00:00, 511, -51, 967, 86
2023-02-03 12:05:33.612+00:00, 511, -51, 971, 86
2023-02-03 12:05:33.651+00:00, 511, -51, 967, 86
2023-02-03 12:05:33.690+00:00, 512, -51, 959, 82
2023-02-03 12:05:33.730+00:00, 512, -51, 967, 86
2023-02-03 12:05:33.769+00:00, 512, -55, 971, 82
2023-02-03 12:05:33.808+00:00, 511, -51, 963, 86
2023-02-03 12:05:33.847+00:00, 511, -51, 967, 82
2023-02-03 12:05:33.886+00:00, 511, -51, 967, 86
2023-02-03 12:05:33.925+00:00, 511, -55, 963, 86
2023-02-03 12:05:33.964+00:00, 511, -51, 967, 82
2023-02-03 12:05:34.003+00:00, 511, -55, 971, 86
2023-02-03 12:05:34.042+00:00, 512, -51, 967, 86
2023-02-03 12:05:34.081+00:00, 511, -55, 971, 82
2023-02-03 12:05:34.120+00:00, 511, -51, 967, 86
2023-02-03 12:05:34.159+00:00, 511, -51, 963, 82
2023-02-03 12:05:34.198+00:00, 512, -51, 967, 86
2023-02-03 12:05:34.237+00:00, 512, -51, 967, 82
2023-02-03 12:05:34.276+00:00, 511, -51, 967, 82
2023-02-03 12:05:34.315+00:00, 511, -55, 971, 78
2023-02-03 12:05:34.355+00:00, 511, -55, 971, 82
2023-02-03 12:05:34.394+00:00, 511, -51, 967, 86
2023-02-03 12:05:34.433+00:00, 511, -47, 967, 86
2023-02-03 12:05:34.472+00:00, 511, -47, 971, 86
2023-02-03 12:05:34.511+00:00, 511, -51, 963, 86
2023-02-03 12:05:34.550+00:00, 511, -47, 967, 86
2023-02-03 12:05:34.589+00:00, 511, -51, 963, 82
2023-02-03 12:05:34.628+00:00, 512, -51, 967, 86
2023-02-03 12:05:34.667+00:00, 512, -55, 963, 82
2023-02-03 12:05:34.706+00:00, 512, -55, 967, 82
2023-02-03 12:05:34.745+00:00, 511, -51, 971, 86
2023-02-03 12:05:34.784+00:00, 511, -55, 971, 82
2023-02-03 12:05:34.823+00:00, 511, -55, 967, 86
2023-02-03 12:05:34.862+00:00, 511, -51, 967, 86
2023-02-03 12:05:34.901+00:00, 511, -55, 967, 82
2023-02-03 12:05:34.940+00:00, 511, -55, 967, 82
2023-02-03 12:05:34.980+00:00, 512, -51, 963, 86
2023-02-03 12:05:35.019+00:00, 512, -47, 967, 86
2023-02-03 12:05:35.058+00:00, 511, -47, 967, 86
2023-02-03 12:05:35.097+00:00, 511, -51, 967, 90
2023-02-03 12:05:35.136+00:00, 511, -47, 959, 86
2023-02-03 12:05:35.175+00:00, 511, -55, 967, 86
2023-02-03 12:05:35.214+00:00, 512, -51, 967, 86
2023-02-03 12:05:35.253+00:00, 511, -51, 967, 86
2023-02-03 12:05:35.292+00:00, 511, -55, 967, 82
2023-02-03 12:05:35.331+00:00, 511, -51, 967, 78
2023-02-03 12:05:35.370+00:00, 511, -51, 967, 86
2023-02-03 12:05:35.409+00:00, 511, -51, 967, 82
2023-02-03 12:05:35.448+00:00, 511, -47, 971, 86
2023-02-03 12:05:35.487+00:00, 511, -51, 967, 86
2023-02-03 12:05:35.526+00:00, 511, -51, 963, 90
2023-02-03 12:05:35.565+00:00, 511, -51, 967, 86
2023-02-03 12:05:35.605+00:00, 511, -51, 963, 82
2023-02-03 12:05:35.644+00:00, 511, -51, 967, 86
2023-02-03 12:05:35.683+00:00, 511, -51, 967, 86
2023-02-03 12:05:35.722+00:00, 511, -51, 963, 82
2023-02-03 12:05:35.761+00:00, 511, -51, 963, 82
2023-02-03 12:05:35.800+00:00, 511, -51, 967, 86
2023-02-03 12:05:35.839+00:00, 511, -55, 967, 82
2023-02-03 12:05:35.878+00:00, 511, -47, 975, 86
2023-02-03 12:05:35.917+00:00, 511, -47, 967, 86
2023-02-03 12:05:35.956+00:00, 511, -51, 967, 82
2023-02-03 12:05:35.995+00:00, 511, -55, 971, 82
2023-02-03 12:05:36.034+00:00, 511, -47, 975, 86
2023-02-03 12:05:36.073+00:00, 511, -55, 967, 78
2023-02-03 12:05:36.112+00:00, 511, -51, 975, 86
2023-02-03 12:05:36.151+00:00, 512, -47, 963, 86
2023-02-03 12:05:36.190+00:00, 511, -55, 967, 86
2023-02-03 12:05:36.230+00:00, 511, -55, 967, 86
2023-02-03 12:05:36.269+00:00, 511, -55, 967, 86
2023-02-03 12:05:36.308+00:00, 512, -47, 967, 86
2023-02-03 12:05:36.347+00:00, 512, -51, 967, 82
2023-02-03 12:05:36.386+00:00, 511, -47, 971, 86
2023-02-03 12:05:36.425+00:00, 511, -47, 959, 86
2023-02-03 12:05:36.464+00:00, 512, -51, 971, 86
2023-02-03 12:05:36.503+00:00, 512, -51, 971, 86
2023-02-03 12:05:36.542+00:00, 512, -51, 971, 82
2023-02-03 12:05:36.581+00:00, 512, -47, 963, 90
2023-02-03 12:05:36.620+00:00, 512, -51, 967, 82
2023-02-03 12:05:36.659+00:00, 512, -51, 971, 86
2023-02-03 12:05:36.698+00:00, 511, -47, 963, 86
2023-02-03 12:05:36.737+00:00, 512, -51, 963, 86
2023-02-03 12:05:36.776+00:00, 512, -51, 963, 82
2023-02-03 12:05:36.815+00:00, 511, -51, 971, 86
2023-02-03 12:05:36.855+00:00, 512, -55, 971, 86
2023-02-03 12:05:36.894+00:00, 512, -51, 963, 86
2023-02-03 12:05:36.933+00:00, 511, -51, 963, 86
2023-02-03 12:05:36.972+00:00, 512, -51, 967, 82
2023-02-03 12:05:37.011+00:00, 512, -51, 967, 86
2023-02-03 12:05:37.050+00:00, 512, -47, 971, 86
2023-02-03 12:05:37.089+00:00, 512, -47, 971, 90
2023-02-03 12:05:37.128+00:00, 511, -51, 963, 86
2023-02-03 12:05:37.167+00:00, 511, -51, 967, 86
2023-02-03 12:05:37.206+00:00, 511, -51, 975, 86
2023-02-03 12:05:37.245+00:00, 511, -51, 967, 82
2023-02-03 12:05:37.284+00:00, 511, -51, 967, 86
2023-02-03 12:05:37.323+00:00, 511, -51, 967, 86
2023-02-03 12:05:37.362+00:00, 512, -51, 967, 86
2023-02-03 12:05:37.401+00:00, 512, -47, 963, 82
2023-02-03 12:05:37.440+00:00, 512, -51, 967, 86
2023-02-03 12:05:37.480+00:00, 512, -47, 967, 86
2023-02-03 12:05:37.519+00:00, 511, -51, 971, 86
2023-02-03 12:05:37.558+00:00, 512, -51, 967, 82
2023-02-03 12:05:37.597+00:00, 512, -51, 963, 82
2023-02-03 12:05:37.636+00:00, 512, -47, 963, 86
2023-02-03 12:05:37.675+00:00, 511, -47, 963, 86
2023-02-03 12:05:37.714+00:00, 511, -51, 967, 82
2023-02-03 12:05:37.753+00:00, 512, -51, 967, 82
2023-02-03 12:05:37.792+00:00, 512, -55, 963, 82
2023-02-03 12:05:37.831+00:00, 512, -51, 963, 82
2023-02-03 12:05:37.870+00:00, 512, -51, 971, 86
2023-02-03 12:05:37.909+00:00, 511, -55, 967, 82
2023-02-03 12:05:37.948+00:00, 512, -51, 963, 82
2023-02-03 12:05:37.987+00:00, 512, -51, 971, 86
2023-02-03 12:05:38.026+00:00, 512, -51, 963, 86
2023-02-03 12:05:38.065+00:00, 512, -51, 967, 86
2023-02-03 12:05:38.105+00:00, 512, -51, 963, 86
2023-02-03 12:05:38.144+00:00, 512, -51, 971, 86
2023-02-03 12:05:38.183+00:00, 511, -43, 963, 86
2023-02-03 12:05:38.222+00:00, 512, -55, 967, 86
2023-02-03 12:05:38.261+00:00, 512, -55, 967, 82
2023-02-03 12:05:38.300+00:00, 512, -51, 967, 82
2023-02-03 12:05:38.339+00:00, 512, -51, 967, 86
2023-02-03 12:05:38.378+00:00, 512, -47, 967, 86
2023-02-03 12:05:38.417+00:00, 512, -51, 971, 90
2023-02-03 12:05:38.456+00:00, 512, -51, 967, 86
2023-02-03 12:05:38.495+00:00, 512, -55, 971, 86
2023-02-03 12:05:38.534+00:00, 512, -47, 967, 82
2023-02-03 12:05:38.573+00:00, 512, -51, 971, 82
2023-02-03 12:05:38.612+00:00, 512, -51, 971, 86
2023-02-03 12:05:38.651+00:00, 511, -51, 967, 82
2023-02-03 12:05:38.690+00:00, 512, -47, 967, 86
2023-02-03 12:05:38.730+00:00, 511, -55, 967, 82
2023-02-03 12:05:38.769+00:00, 511, -47, 967, 82
2023-02-03 12:05:38.808+00:00, 511, -47, 963, 86
2023-02-03 12:05:38.847+00:00, 511, -51, 967, 82
2023-02-03 12:05:38.886+00:00, 512, -47, 967, 86
2023-02-03 12:05:38.925+00:00, 512, -51, 967, 90
2023-02-03 12:05:38.964+00:00, 512, -55, 963, 82
2023-02-03 12:05:39.003+00:00, 512, -51, 963, 78
2023-02-03 12:05:39.042+00:00, 511, -51, 967, 82
2023-02-03 12:05:39.081+00:00, 511, -47, 967, 82
2023-02-03 12:05:39.120+00:00, 512, -51, 963, 82
2023-02-03 12:05:39.159+00:00, 512, -51, 971, 90
2023-02-03 12:05:39.198+00:00, 512, -51, 967, 86
2023-02-03 12:05:39.237+00:00, 511, -51, 963, 82
2023-02-03 12:05:39.276+00:00, 512, -51, 963, 82
2023-02-03 12:05:39.315+00:00, 511, -47, 971, 82
2023-02-03 12:05:39.355+00:00, 511, -51, 967, 82
2023-02-03 12:05:39.394+00:00, 512, -47, 967, 90
2023-02-03 12:05:39.433+00:00, 512, -55, 967, 82
2023-02-03 12:05:39.472+00:00, 512, -51, 967, 86
2023-02-03 12:05:39.511+00:00, 512, -51, 967, 86
2023-02-03 12:05:39.550+00:00, 511, -55, 967, 82
2023-02-03 12:05:39.589+00:00, 512, -51, 971, 82
2023-02-03 12:05:39.628+00:00, 512, -47, 963, 90
2023-02-03 12:05:39.667+00:00, 512, -51, 963, 86
2023-02-03 12:05:39.706+00:00, 512, -51, 967, 82
2023-02-03 12:05:39.745+00:00, 512, -51, 967, 86
2023-02-03 12:05:39.784+00:00, 512, -51, 967, 82
2023-02-03 12:05:39.823+00:00, 512, -51, 971, 90
2023-02-03 12:05:39.862+00:00, 511, -51, 971, 86
2023-02-03 12:05:39.901+00:00, 512, -51, 967, 86
2023-02-03 12:05:39.940+00:00, 512, -47, 967, 90
2023-02-03 12:05:39.980+00:00, 512, -47, 963, 86
2023-02-03 12:05:40.019+00:00, 512, -47, 971, 86
2023-02-03 12:05:40.058+00:00, 512, -51, 967, 86
2023-02-03 12:05:40.097+00:00, 511, -51, 967, 86
2023-02-03 12:05:40.136+00:00, 512, -43, 967, 82
2023-02-03 12:05:40.175+00:00, 512, -51, 959, 82
2023-02-03 12:05:40.214+00:00, 512, -47, 967, 86
2023-02-03 12:05:40.253+00:00, 511, -47, 967, 86
2023-02-03 12:05:40.292+00:00, 512, -55, 971, 86
2023-02-03 12:05:40.331+00:00, 512, -55, 967, 86
2023-02-03 12:05:40.370+00:00, 511, -51, 967, 82
2023-02-03 12:05:40.409+00:00, 512, -51, 971, 82
2023-02-03 12:05:40.448+00:00, 512, -51, 963, 86
2023-02-03 12:05:40.487+00:00, 512, -51, 967, 82
2023-02-03 12:05:40.526+00:00, 512, -51, 967, 82
