time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s)
69.727037,-1.0014,0.0818,-0.1351,-0.1201,0.0423,-0.0517,0.0026,-0.0056,-0.004,980.6382,38.34,-2.94,15.84,36.0,266.3509,-175.5568,-82.5229,50.0198,59.93229101,10.71991311,0.0
69.78665,-1.0041,0.0818,-0.1287,-0.1455,0.044,0.0042,0.0057,-0.0276,-0.0046,980.6382,38.04,-3.18,14.58,36.0,262.356,-175.5663,-82.5605,50.0198,59.93229101,10.71991311,0.0
69.846774,-0.9948,0.0828,-0.1378,-0.0545,0.0528,-0.0854,-0.0011,0.0048,-0.0034,980.6614,38.64,-2.76,13.92,36.0,262.5195,-175.5619,-82.5663,49.2202,59.93229101,10.71991311,0.0
69.908462,-0.9985,0.0792,-0.1349,-0.0889,0.0165,-0.0681,0.0069,-0.0367,-0.0021,980.6614,38.1,-3.24,15.36,36.0,262.5147,-175.5598,-82.6342,49.2202,59.93229101,10.71991311,0.0
69.974075,-0.9939,0.0811,-0.1378,-0.0431,0.0348,-0.1,0.0356,0.0262,0.0113,980.6658,37.98,-2.76,14.64,36.0,262.5063,-175.5548,-82.653,49.2202,59.93229101,10.71991311,0.0
70.033498,-0.9983,0.0845,-0.1393,-0.0885,0.0666,-0.0976,-0.0402,0.0189,-0.0235,980.6511,38.58,-2.82,13.38,36.0,262.4799,-175.5448,-82.5538,49.2202,59.93229101,10.71991311,0.0
70.086824,-0.9863,0.0723,-0.1393,0.0297,-0.0476,-0.1012,-0.0078,-0.0007,-0.0113,980.6511,37.14,-3.42,16.14,36.0,263.7836,-175.5771,-82.5751,49.2202,59.93229101,10.71991311,0.0
70.151453,-1.0075,0.0836,-0.1322,-0.1795,0.0664,-0.0221,0.0038,0.0164,-0.0052,980.6294,38.76,-2.64,14.94,36.0,264.7421,-175.5996,-82.5184,49.3222,59.93229101,10.71991311,0.0
70.208281,-0.9966,0.0836,-0.1351,-0.0733,0.0677,-0.0389,-0.0005,-0.0025,0.0009,980.6294,38.52,-2.04,13.86,36.0,266.5634,-175.6072,-82.4476,49.3222,59.93229101,10.71991311,0.0
70.269047,-1.0029,0.0823,-0.127,-0.1339,0.0552,0.0276,-0.0096,-0.0044,-0.0064,980.6494,38.34,-2.58,15.78,36.0,267.8746,-175.604,-82.5214,49.3222,59.93229101,10.71991311,0.0
70.328471,-1.0005,0.0757,-0.1356,-0.1101,-0.0111,-0.0561,0.0087,0.0128,0.0015,980.6553,38.22,-2.58,14.58,34.0,265.1956,-175.5947,-82.5212,49.3222,59.93229101,10.71991311,0.0
70.394862,-1.0002,0.0806,-0.1346,-0.1081,0.0357,-0.0443,0.0014,-0.0245,-0.0021,980.6553,37.92,-3.54,15.6,34.0,262.071,-175.5882,-82.5081,49.3222,59.93229101,10.71991311,0.0
70.450304,-1.0002,0.0821,-0.1339,-0.1071,0.0517,-0.0438,0.0057,0.0079,-0.0009,980.6553,38.46,-2.46,14.16,34.0,263.2176,-175.5975,-82.5477,50.4591,59.93229101,10.71991311,0.0
70.511061,-0.9983,0.0806,-0.1344,-0.0885,0.0371,-0.044,0.0063,-0.0105,-0.0027,980.6553,37.68,-3.66,14.94,36.0,263.7134,-175.5963,-82.5201,50.4591,59.93229101,10.71991311,0.0
70.566693,-1.0019,0.0821,-0.1322,-0.124,0.0512,-0.0261,0.0057,-0.0007,-0.0034,980.634,38.52,-2.88,15.0,36.0,263.132,-175.5947,-82.542,50.4591,59.93229101,10.71991311,0.0
70.62617,-1.0019,0.0821,-0.1336,-0.124,0.0507,-0.0405,0.0057,-0.0007,-0.0034,980.634,38.64,-2.76,14.1,36.0,264.3945,-175.5918,-82.542,50.4591,59.93229101,10.71991311,0.0
70.688207,-0.9958,0.0801,-0.1402,-0.0634,0.0297,-0.112,0.0069,0.0036,0.0021,980.6399,37.92,-3.3,14.82,34.0,264.8834,-175.581,-82.5827,50.4591,59.93229101,10.71991311,0.0
70.747084,-1.0029,0.0826,-0.1268,-0.1341,0.0519,0.028,-0.0041,-0.0233,-0.0034,980.6121,38.82,-2.46,14.28,34.0,264.8363,-175.5711,-82.5329,50.4591,59.93229101,10.71991311,0.0
70.81012,-1.0022,0.0828,-0.1261,-0.1252,0.0551,0.0226,0.0038,-0.0037,-0.0046,980.6121,38.4,-3.12,15.24,34.0,264.8585,-175.5755,-82.6074,49.4765,59.93229101,10.71991311,0.0
70.866905,-0.9909,0.0796,-0.1542,-0.0167,0.0179,-0.2434,-0.0102,0.0457,-0.0046,980.6274,38.16,-3.66,15.6,34.0,264.7621,-175.5396,-82.552,49.4765,59.93229101,10.71991311,0.0
70.932878,-1.0134,0.0884,-0.1275,-0.2409,0.1078,0.049,0.002,-0.0135,-0.0058,980.6511,36.72,-4.2,16.26,34.0,259.8069,-175.5619,-82.3663,49.4765,59.93229101,10.71991311,0.0
70.987304,-0.9958,0.077,-0.1393,-0.0675,-0.0029,-0.0726,0.002,-0.0135,-0.0058,980.6511,38.04,-3.18,14.7,34.0,259.7976,-175.5722,-82.406,49.4765,59.93229101,10.71991311,0.0
71.052811,-1.0,0.0833,-0.1507,-0.1102,0.0605,-0.1692,0.002,0.036,0.0009,980.6533,37.86,-3.6,16.26,34.0,263.62,-175.5792,-82.312,49.4765,59.93229101,10.71991311,0.0
71.107949,-1.001,0.0818,-0.1417,-0.1208,0.0446,-0.0739,0.0002,-0.0257,-0.0009,980.6533,37.8,-2.7,15.6,34.0,262.1789,-175.57,-82.2722,49.3632,59.93229101,10.71991311,0.0
71.168407,-1.0058,0.0804,-0.1317,-0.1679,0.0293,0.0181,0.005,-0.0123,0.0003,980.6484,37.74,-3.66,16.26,34.0,262.5947,-175.5644,-82.3083,49.3632,59.93229101,10.71991311,0.0
71.228292,-0.9983,0.0777,-0.1419,-0.0941,0.0019,-0.0801,0.0026,0.014,-0.0015,980.6438,38.58,-2.76,14.7,34.0,262.7107,-175.5582,-82.2947,49.3632,59.93229101,10.71991311,0.0
71.288797,-1.0022,0.0821,-0.1373,-0.1322,0.0439,-0.0368,-0.0023,-0.0172,-0.0021,980.6438,38.22,-2.76,15.0,34.0,263.2949,-175.5517,-82.3075,49.3632,59.93229101,10.71991311,0.0
71.346909,-0.999,0.0821,-0.1397,-0.1014,0.0435,-0.0583,-0.0041,0.0213,-0.0046,980.6208,38.52,-2.28,14.16,34.0,265.0798,-175.5495,-82.2932,49.3632,59.93229101,10.71991311,0.0
71.411611,-1.0002,0.0789,-0.1388,-0.1142,0.0131,-0.0426,-0.0066,-0.0111,-0.0064,980.6208,38.7,-2.64,15.42,34.0,266.5066,-175.5537,-82.2568,49.6807,59.93229101,10.71991311,0.0
71.470513,-1.0012,0.0843,-0.1361,-0.1233,0.067,-0.0191,-0.0041,0.0018,-0.0052,980.6323,39.06,-2.94,14.64,34.0,266.5931,-175.5613,-82.2735,49.6807,59.93229101,10.71991311,0.0
71.527663,-0.999,0.0823,-0.1412,-0.1022,0.0474,-0.0661,0.0014,0.0005,-0.0027,980.6514,38.1,-3.24,15.24,34.0,264.8452,-175.5584,-82.2539,49.6807,59.93229101,10.71991311,0.0
71.591324,-1.0036,0.0821,-0.1346,-0.1487,0.0429,0.0048,-0.0084,-0.0099,-0.0064,980.6514,37.62,-3.24,14.94,34.0,262.2909,-175.5462,-82.2173,49.6807,59.93229101,10.71991311,0.0
71.649212,-0.9939,0.0831,-0.1322,-0.0506,0.052,0.0109,0.0099,-0.005,-0.0009,980.6621,38.1,-3.24,14.82,34.0,262.3009,-175.5431,-82.3225,49.6807,59.93229101,10.71991311,0.0
71.711531,-0.9946,0.0821,-0.1434,-0.0592,0.038,-0.0913,0.035,0.0231,0.0192,980.6621,38.58,-3.12,14.58,34.0,262.2395,-175.5176,-82.2757,50.3153,59.93229101,10.71991311,0.0
71.771572,-1.0056,0.0904,-0.1373,-0.1682,0.1153,-0.0246,-0.0261,-0.0025,-0.0089,980.6553,37.26,-4.02,15.96,34.0,257.8816,-175.4931,-82.2343,50.3153,59.93229101,10.71991311,0.0
71.829146,-0.9956,0.0726,-0.1437,-0.0703,-0.0568,-0.0831,-0.0023,0.0195,-0.0064,980.6238,37.86,-3.48,15.24,34.0,259.4948,-175.5093,-82.2129,50.3153,59.93229101,10.71991311,0.0
71.88849,-1.0019,0.0828,-0.1419,-0.1327,0.0481,-0.0631,0.0044,-0.0263,-0.004,980.6238,38.94,-3.36,15.18,34.0,261.492,-175.5343,-82.1938,50.3153,59.93229101,10.71991311,0.0
71.947811,-0.9995,0.0838,-0.1402,-0.1082,0.0585,-0.0495,-0.0066,-0.0105,-0.0076,980.6167,38.34,-3.24,14.82,34.0,261.0606,-175.5391,-82.2127,50.3153,59.93229101,10.71991311,0.0
72.012832,-1.0,0.085,-0.1329,-0.1122,0.0683,0.0149,-0.0157,-0.0294,-0.0076,980.6167,37.98,-2.76,15.06,34.0,262.8651,-175.5265,-82.2563,50.3943,59.93229101,10.71991311,0.0
72.068217,-0.9973,0.0782,-0.1393,-0.0842,-0.0007,-0.0605,0.0093,0.0018,0.0003,980.6118,37.26,-3.9,15.12,34.0,262.5158,-175.515,-82.3338,50.3943,59.93229101,10.71991311,0.0
72.134054,-0.9968,0.084,-0.1373,-0.0799,0.0565,-0.0381,0.0044,-0.0263,-0.0021,980.5889,38.52,-2.64,14.1,34.0,262.3271,-175.5133,-82.3147,50.3943,59.93229101,10.71991311,0.0
72.186721,-1.0002,0.0845,-0.1358,-0.1114,0.0611,-0.0389,-0.0017,-0.0105,-0.0046,980.5889,38.22,-3.18,15.36,34.0,262.8265,-175.5125,-82.4042,50.3943,59.93229101,10.71991311,0.0
72.246997,-0.9995,0.0814,-0.1356,-0.1048,0.0304,-0.0319,-0.0023,0.0018,-0.0058,980.6001,38.94,-1.8,13.98,34.0,262.82,-175.5149,-82.3774,50.3943,59.93229101,10.71991311,0.0
72.306441,-1.0002,0.0833,-0.1344,-0.111,0.0511,-0.0262,-0.0011,-0.0245,-0.0034,980.6001,38.52,-3.6,15.42,36.0,262.8658,-175.5243,-82.4142,49.5686,59.93229101,10.71991311,0.0
72.366849,-0.9995,0.0828,-0.1366,-0.1025,0.0468,-0.0571,0.0002,-0.005,-0.0027,980.6025,38.28,-2.76,14.46,36.0,262.8766,-175.5268,-82.4697,49.5686,59.93229101,10.71991311,0.0
72.431326,-0.9997,0.0806,-0.1363,-0.1055,0.0243,-0.0513,-0.0011,-0.0099,-0.0052,980.5916,37.92,-2.94,14.7,36.0,262.8628,-175.5212,-82.4496,49.5686,59.93229101,10.71991311,0.0
72.487217,-0.9951,0.0799,-0.1385,-0.0572,0.0172,-0.0942,0.0124,-0.0398,0.0003,980.5916,37.74,-2.46,13.74,36.0,263.443,-175.5218,-82.5755,49.5686,59.93229101,10.71991311,0.0
72.546858,-0.9929,0.0801,-0.1351,-0.0358,0.017,-0.0609,0.0246,0.0305,0.0113,980.604,39.66,-2.4,14.76,36.0,265.0635,-175.5064,-82.5769,49.5686,59.93229101,10.71991311,0.0
72.608646,-1.0046,0.0916,-0.1339,-0.1509,0.125,-0.0502,-0.0279,-0.03,-0.0076,980.604,38.64,-2.88,15.36,36.0,265.7765,-175.48,-82.5841,49.5824,59.93229101,10.71991311,0.0
72.667451,-1.0002,0.0711,-0.138,-0.1073,-0.0735,-0.093,0.005,0.0329,-0.0076,980.5991,39.12,-3.48,15.24,36.0,263.9988,-175.4955,-82.5963,49.5824,59.93229101,10.71991311,0.0
72.72812,-1.0027,0.0836,-0.1341,-0.1325,0.0537,-0.0424,0.005,0.0329,-0.0076,980.6038,38.88,-3.0,14.88,39.0,263.8594,-175.5252,-82.5245,49.5824,59.93229101,10.71991311,0.0
72.787028,-0.9992,0.0838,-0.13,-0.0972,0.0582,-0.0139,-0.0163,0.0158,-0.0095,980.6038,38.76,-2.28,14.46,39.0,265.1763,-175.5378,-82.5966,49.5824,59.93229101,10.71991311,0.0
72.846117,-1.0012,0.0816,-0.1307,-0.1169,0.0369,-0.017,-0.0145,-0.0306,-0.0064,980.613,38.04,-3.12,15.18,39.0,265.9205,-175.5392,-82.5723,49.5824,59.93229101,10.71991311,0.0
72.907138,-0.9973,0.0774,-0.1314,-0.0761,-0.0031,-0.0428,0.0105,-0.0037,0.0009,980.613,39.0,-2.58,14.88,34.0,264.7608,-175.5434,-82.6827,51.2715,59.93229101,10.71991311,0.0
72.967048,-1.0,0.0843,-0.1339,-0.1034,0.063,-0.0598,0.0063,-0.0117,-0.0003,980.6055,37.92,-2.22,14.34,34.0,266.1467,-175.5376,-82.6413,51.2715,59.93229101,10.71991311,0.0
73.029132,-1.0032,0.0836,-0.1302,-0.133,0.0555,-0.0358,-0.0023,-0.0129,-0.0015,980.6201,37.68,-3.72,15.0,34.0,264.2002,-175.5356,-82.7119,51.2715,59.93229101,10.71991311,0.0
73.087147,-1.001,0.0814,-0.1317,-0.1117,0.0328,-0.0488,-0.0005,0.0011,-0.0009,980.6201,37.32,-4.74,16.86,36.0,260.5693,-175.5291,-82.7038,51.2715,59.93229101,10.71991311,0.0
73.150376,-1.001,0.0804,-0.129,-0.1111,0.0234,-0.0274,-0.0011,-0.0117,-0.0027,980.625,39.0,-3.18,15.24,36.0,261.2076,-175.53,-82.7328,51.2715,59.93229101,10.71991311,0.0
73.214612,-1.0017,0.0836,-0.1297,-0.1177,0.0547,-0.039,0.0002,-0.0086,-0.0015,980.625,38.4,-3.12,14.46,36.0,265.0441,-175.531,-82.7591,50.4127,59.93229101,10.71991311,0.0
73.267479,-1.001,0.0816,-0.1327,-0.1107,0.0346,-0.0665,-0.0005,0.0091,-0.0015,980.6257,38.4,-3.0,14.1,36.0,262.118,-175.5255,-82.7513,50.4127,59.93229101,10.71991311,0.0
73.328325,-1.0066,0.0789,-0.1204,-0.165,0.0076,0.0466,0.0093,-0.0618,0.0009,980.636,38.64,-2.22,13.38,36.0,267.8611,-175.5217,-82.7905,50.4127,59.93229101,10.71991311,0.0
73.388295,-1.0012,0.0843,-0.1385,-0.1103,0.0595,-0.1475,0.024,0.0097,0.0089,980.636,38.94,-2.7,14.22,36.0,268.9186,-175.5168,-82.8906,50.4127,59.93229101,10.71991311,0.0
73.448946,-1.0049,0.0858,-0.1295,-0.1482,0.0691,-0.0461,-0.0151,-0.0202,-0.0076,980.6257,37.92,-3.42,14.76,36.0,265.5066,-175.4894,-82.8146,50.4127,59.93229101,10.71991311,0.0
73.508675,-0.9966,0.0726,-0.1263,-0.0657,-0.0572,-0.0217,-0.0133,0.0097,-0.018,980.6257,37.86,-3.48,15.66,36.0,262.0226,-175.5065,-82.8544,50.3237,59.93229101,10.71991311,0.0
73.569986,-1.0012,0.0882,-0.129,-0.1126,0.1043,-0.0313,-0.0011,0.0109,-0.0119,980.6104,37.92,-2.7,14.82,36.0,262.5043,-175.555,-82.7562,50.3237,59.93229101,10.71991311,0.0
73.628809,-1.001,0.0823,-0.1339,-0.1091,0.0502,-0.0865,-0.0176,0.0079,-0.0131,980.5933,37.86,-3.3,16.14,36.0,266.0952,-175.5746,-82.7996,50.3237,59.93229101,10.71991311,0.0
73.686758,-0.9995,0.0818,-0.1312,-0.0958,0.0463,-0.0509,-0.0072,0.0097,-0.0009,980.5933,37.8,-4.02,15.24,36.0,261.0342,-175.5802,-82.745,50.3237,59.93229101,10.71991311,0.0
73.752451,-1.0041,0.0782,-0.1273,-0.1408,0.011,-0.0164,0.0014,-0.0215,-0.0003,980.5925,38.58,-2.04,13.98,36.0,266.2407,-175.5834,-82.7671,50.3237,59.93229101,10.71991311,0.0
73.808331,-0.9961,0.0838,-0.1307,-0.0616,0.0649,-0.0514,0.0002,0.0066,-0.0003,980.5925,38.52,-2.76,14.58,36.0,267.0857,-175.5771,-82.7759,51.2794,59.93229101,10.71991311,0.0
73.867383,-1.0019,0.0804,-0.1273,-0.1185,0.0302,-0.0237,-0.006,-0.0239,-0.0058,980.5923,37.8,-3.24,14.58,36.0,265.1839,-175.57,-82.8104,51.2794,59.93229101,10.71991311,0.0
73.927208,-1.0007,0.0816,-0.1317,-0.1062,0.0417,-0.0691,-0.0017,0.0018,-0.0015,980.5847,38.64,-1.98,14.34,36.0,264.179,-175.5672,-82.8237,51.2794,59.93229101,10.71991311,0.0
73.988241,-1.0012,0.0779,-0.1292,-0.111,0.0049,-0.0457,-0.0029,-0.0123,-0.004,980.5847,37.68,-3.0,13.8,36.0,263.4259,-175.5617,-82.8272,51.2794,59.93229101,10.71991311,0.0
74.047269,-1.0046,0.0816,-0.1273,-0.1438,0.0412,-0.0319,0.002,-0.0166,-0.0021,980.5754,37.86,-3.72,13.74,36.0,261.434,-175.5643,-82.8586,51.2794,59.93229101,10.71991311,0.0
74.108501,-0.997,0.0801,-0.1329,-0.0687,0.0263,-0.0947,0.0044,-0.0025,-0.0009,980.5754,37.74,-3.72,16.32,36.0,261.6974,-175.5613,-82.9043,50.4162,59.93229101,10.71991311,0.0
74.172052,-1.0032,0.084,-0.1244,-0.1296,0.0619,-0.0042,-0.0078,-0.0202,-0.0052,980.5681,37.5,-3.3,14.7,36.0,261.6378,-175.5451,-82.8649,50.4162,59.93229101,10.71991311,0.0
74.229671,-0.9975,0.084,-0.1246,-0.0718,0.0609,-0.0296,0.0075,-0.0123,-0.0027,980.5576,37.86,-2.94,14.94,36.0,261.6374,-175.5394,-83.0006,50.4162,59.93229101,10.71991311,0.0
74.286334,-0.9912,0.0777,-0.128,-0.0105,-0.006,-0.0582,0.0392,0.028,0.0199,980.5576,38.1,-2.82,14.46,36.0,262.3224,-175.5124,-82.9711,50.4162,59.93229101,10.71991311,0.0
74.354174,-1.0132,0.0906,-0.1204,-0.2275,0.1201,0.0282,-0.0237,0.0079,-0.0131,980.5435,38.28,-3.18,15.3,36.0,264.3388,-175.5076,-82.899,50.4162,59.93229101,10.71991311,0.0
74.408736,-0.9931,0.076,-0.1285,-0.0309,-0.0204,-0.0514,-0.0078,0.0115,-0.007,980.5435,37.92,-3.24,14.4,36.0,260.363,-175.5262,-82.9029,50.2143,59.93229101,10.71991311,0.0
74.467893,-1.0054,0.0821,-0.1305,-0.1513,0.0425,-0.0631,0.0075,0.0091,-0.0009,980.5295,38.16,-4.14,14.34,36.0,259.6177,-175.544,-82.8587,50.2143,59.93229101,10.71991311,0.0
74.529321,-1.0024,0.0809,-0.1241,-0.124,0.03,0.0105,0.0044,-0.0172,0.0009,980.5398,38.22,-3.18,14.4,37.0,261.2497,-175.5406,-82.792,50.2143,59.93229101,10.71991311,0.0
74.5865,-1.0027,0.084,-0.1204,-0.1248,0.0607,0.0335,0.005,-0.016,-0.0009,980.5398,37.74,-3.54,15.54,37.0,262.1105,-175.538,-82.8683,50.2143,59.93229101,10.71991311,0.0
74.648531,-0.9992,0.0799,-0.1295,-0.0916,0.0172,-0.0547,0.0063,0.0201,0.0009,980.5481,38.58,-2.94,14.82,37.0,263.2916,-175.522,-82.8656,50.2143,59.93229101,10.71991311,0.0
74.705296,-1.0032,0.0811,-0.1292,-0.1302,0.0278,-0.0507,-0.0053,-0.0208,-0.007,980.5481,38.1,-2.46,14.22,37.0,265.9453,-175.5139,-82.8562,50.244,59.93229101,10.71991311,0.0
74.768008,-0.9983,0.0831,-0.13,-0.0814,0.0485,-0.064,0.0008,0.0146,-0.0015,980.5649,37.98,-3.72,15.36,37.0,262.9771,-175.523,-82.8925,50.244,59.93229101,10.71991311,0.0
74.826509,-1.0007,0.0828,-0.1287,-0.1061,0.0462,-0.0458,0.0008,0.0146,-0.0015,980.5645,39.18,-2.1,13.38,37.0,266.2834,-175.5232,-82.8556,50.244,59.93229101,10.71991311,0.0
74.886903,-1.0005,0.0826,-0.127,-0.1029,0.0436,-0.0363,-0.0072,-0.0117,-0.0046,980.5645,38.22,-2.88,14.1,37.0,265.5648,-175.522,-82.8985,50.244,59.93229101,10.71991311,0.0
74.953725,-0.9936,0.0806,-0.1312,-0.0348,0.0235,-0.0858,0.005,-0.0172,-0.0003,980.5613,38.34,-3.36,15.12,37.0,264.2246,-175.5165,-82.9502,50.244,59.93229101,10.71991311,0.0
75.006296,-1.0036,0.0801,-0.1268,-0.1346,0.0155,-0.0315,-0.0078,0.006,-0.0058,980.5613,38.34,-3.0,14.46,37.0,264.0806,-175.498,-82.8839,50.5826,59.93229101,10.71991311,0.0
75.065876,-0.9975,0.0809,-0.128,-0.0728,0.0235,-0.0592,0.0038,-0.0483,-0.0021,980.583,37.74,-3.06,14.4,37.0,264.299,-175.5028,-82.9767,50.5826,59.93229101,10.71991311,0.0
75.127575,-0.9973,0.0789,-0.1307,-0.0701,0.0046,-0.0874,0.0521,0.0305,0.0205,980.571,38.1,-2.46,14.52,37.0,264.5574,-175.5038,-82.988,50.5826,59.93229101,10.71991311,0.0
75.190999,-1.0144,0.0958,-0.1185,-0.2411,0.1668,0.0577,-0.0182,0.0317,-0.0144,980.571,36.66,-4.26,15.54,37.0,260.5141,-175.4863,-82.8376,50.5826,59.93229101,10.71991311,0.0
75.248501,-0.9897,0.0723,-0.1319,0.0012,-0.0592,-0.0755,0.005,-0.0001,-0.0095,980.5867,37.92,-4.26,15.48,37.0,259.6244,-175.5093,-82.8469,50.5826,59.93229101,10.71991311,0.0
75.307371,-1.0063,0.0853,-0.128,-0.1622,0.0711,-0.0299,0.013,0.0091,-0.0027,980.5867,39.24,-1.8,13.02,36.0,263.9728,-175.5291,-82.8039,50.3379,59.93229101,10.71991311,0.0
75.364774,-0.9985,0.0845,-0.1278,-0.0867,0.0654,-0.0182,-0.0023,0.006,-0.0015,980.573,38.34,-2.52,15.42,36.0,268.485,-175.5379,-82.7493,50.3379,59.93229101,10.71991311,0.0
75.428456,-1.0039,0.0845,-0.1241,-0.1394,0.0626,0.0162,-0.0115,-0.0099,-0.0034,980.5945,38.34,-3.12,14.94,36.0,261.8442,-175.5214,-82.7581,50.3379,59.93229101,10.71991311,0.0
75.486287,-0.9968,0.0782,-0.1324,-0.0682,-0.0007,-0.0797,0.0038,-0.0099,0.0021,980.5945,39.54,-1.62,13.26,37.0,266.1847,-175.515,-82.8437,50.3379,59.93229101,10.71991311,0.0
75.547567,-1.0005,0.0855,-0.1261,-0.1046,0.0701,-0.014,0.002,-0.0117,-0.0003,980.5891,37.5,-3.3,15.48,37.0,266.0078,-175.5091,-82.8232,50.3379,59.93229101,10.71991311,0.0
75.606569,-1.0017,0.0816,-0.1287,-0.116,0.0296,-0.0462,-0.0017,0.0079,-0.004,980.5891,39.3,-2.16,14.58,37.0,266.0081,-175.4961,-82.8579,50.0696,59.93229101,10.71991311,0.0
75.666425,-1.0,0.0826,-0.1275,-0.1,0.0389,-0.029,-0.0078,-0.0105,-0.0082,980.5703,38.64,-2.88,13.44,37.0,265.6514,-175.4945,-82.827,50.0696,59.93229101,10.71991311,0.0
75.728823,-1.0024,0.0816,-0.1266,-0.1231,0.0309,-0.0245,-0.0072,-0.0037,-0.0082,980.5898,38.4,-2.7,13.92,40.0,264.9464,-175.5036,-82.8566,50.0696,59.93229101,10.71991311,0.0
75.786256,-1.0007,0.0826,-0.1275,-0.106,0.0431,-0.0354,-0.0023,-0.008,-0.0064,980.5898,39.54,-2.1,13.86,40.0,264.9797,-175.5193,-82.8645,50.0696,59.93229101,10.71991311,0.0
75.845987,-1.001,0.0823,-0.1307,-0.1085,0.0422,-0.0648,0.0014,0.0097,-0.0052,980.5808,38.7,-2.52,13.92,40.0,265.0054,-175.5283,-82.8546,50.0696,59.93229101,10.71991311,0.0
75.907803,-1.0046,0.0823,-0.1202,-0.1437,0.0438,0.0332,0.0032,-0.041,-0.0052,980.5808,38.28,-2.4,14.22,39.0,265.0455,-175.5372,-82.8838,50.8332,59.93229101,10.71991311,0.0
75.967685,-0.9988,0.0806,-0.1339,-0.0858,0.0276,-0.1034,0.0179,0.0244,0.0052,980.605,39.12,-2.34,14.1,39.0,265.0718,-175.5407,-82.899,50.8332,59.93229101,10.71991311,0.0
76.02813,-1.0034,0.0923,-0.1334,-0.1332,0.1371,-0.0873,-0.0231,-0.0068,-0.0076,980.613,38.34,-3.0,15.0,39.0,264.9655,-175.5091,-82.8318,50.8332,59.93229101,10.71991311,0.0
76.087764,-1.0019,0.0809,-0.1258,-0.1197,0.0238,-0.0069,-0.0231,-0.0068,-0.0076,980.613,37.5,-3.3,14.64,36.0,264.9387,-175.5041,-82.7955,50.8332,59.93229101,10.71991311,0.0
76.146627,-1.0046,0.085,-0.1292,-0.1469,0.0718,-0.0283,0.0002,-0.0025,-0.0125,980.613,38.58,-3.06,14.7,36.0,265.0505,-175.5472,-82.7242,50.8332,59.93229101,10.71991311,0.0
76.206455,-0.998,0.0838,-0.1393,-0.0807,0.0641,-0.1367,-0.0176,0.0036,-0.0119,980.613,37.92,-3.0,13.32,36.0,264.9095,-175.5722,-82.7851,50.6033,59.93229101,10.71991311,0.0
76.264442,-1.0044,0.0833,-0.127,-0.1433,0.0588,-0.0145,-0.017,-0.0239,-0.004,980.6023,37.8,-3.66,15.96,36.0,261.0764,-175.5694,-82.7701,50.6033,59.93229101,10.71991311,0.0
76.32879,-1.0007,0.0782,-0.1246,-0.105,0.0082,-0.0097,0.0057,-0.0288,0.0058,980.5996,38.94,-2.34,14.46,36.0,262.6572,-175.567,-82.883,50.6033,59.93229101,10.71991311,0.0
76.386359,-0.998,0.0823,-0.128,-0.0788,0.0461,-0.0441,0.0111,0.003,0.0052,980.5996,37.14,-3.96,14.7,36.0,260.5989,-175.5506,-82.8884,50.6033,59.93229101,10.71991311,0.0
76.450099,-1.0012,0.0811,-0.1261,-0.1091,0.0312,-0.0335,0.0044,-0.0294,0.0027,980.5876,38.7,-2.76,15.12,36.0,261.5015,-175.5336,-82.9386,50.6033,59.93229101,10.71991311,0.0
76.506065,-1.001,0.0816,-0.1239,-0.1062,0.033,-0.0176,0.0014,0.0042,0.0021,980.5876,39.18,-2.94,14.52,37.0,262.8233,-175.516,-82.9715,50.9305,59.93229101,10.71991311,0.0
76.567178,-1.001,0.0809,-0.1256,-0.1066,0.0242,-0.0317,0.002,-0.0074,0.0009,980.5754,37.62,-3.36,14.28,37.0,262.6443,-175.5067,-82.9562,50.9305,59.93229101,10.71991311,0.0
76.628624,-1.0007,0.0833,-0.1214,-0.1034,0.0479,0.0018,0.0057,-0.0129,-0.0003,980.5833,38.22,-2.88,13.74,37.0,264.8177,-175.5051,-82.9985,50.9305,59.93229101,10.71991311,0.0
76.685708,-1.0005,0.0831,-0.1275,-0.1015,0.0438,-0.055,0.0093,0.014,0.0021,980.5833,38.16,-3.0,16.02,37.0,264.0062,-175.4954,-82.9801,50.9305,59.93229101,10.71991311,0.0
76.748735,-1.0049,0.0821,-0.1204,-0.1438,0.0324,0.0067,0.0111,-0.0593,0.0034,980.5811,38.34,-3.54,14.04,37.0,263.9935,-175.4846,-83.0261,50.9305,59.93229101,10.71991311,0.0
76.806268,-0.999,0.0838,-0.1344,-0.0856,0.0464,-0.1377,0.0228,0.0378,0.0113,980.5811,38.46,-2.46,13.56,37.0,264.8693,-175.4687,-83.0725,51.258,59.93229101,10.71991311,0.0
76.868377,-1.0058,0.0911,-0.1287,-0.1549,0.113,-0.0674,-0.0133,-0.0276,-0.004,980.5732,38.22,-2.7,13.68,37.0,265.2931,-175.4376,-82.9824,51.258,59.93229101,10.71991311,0.0
76.929527,-0.9985,0.0726,-0.1241,-0.0819,-0.0665,-0.0299,-0.0066,0.014,-0.0137,980.5723,37.5,-4.26,14.34,37.0,261.3596,-175.4521,-83.0298,51.258,59.93229101,10.71991311,0.0
