time,gFx,gFy,gFz
233.00672,0.0015,-0.0059,1.0054
233.066616,0.0029,-0.0061,1.0085
233.110977,0.0032,-0.0066,1.0036
233.126069,0.0029,-0.0054,1.0071
233.22698,0.0046,-0.0064,1.0049
233.245981,0.0022,-0.0051,1.0056
233.286588,0.0051,-0.0083,1.0051
233.34488,-0.0002,-0.0064,1.0054
233.385828,0.0044,-0.0081,1.0058
233.414044,0.0039,-0.0073,1.0058
233.427143,0.0042,-0.0071,1.0073
233.470922,0.0034,-0.0046,1.0063
233.505184,0.0042,-0.0056,1.0068
233.545056,0.0037,-0.0061,1.0061
233.5656,0.0049,-0.0078,1.0083
233.585782,0.0032,-0.0049,1.0046
233.665198,0.0044,-0.0073,1.0054
233.724687,0.0042,-0.0098,1.0068
233.745031,0.0046,-0.0083,1.0058
233.846438,0.0029,-0.0078,1.0044
233.888567,0.0046,-0.0073,1.0071
233.925259,0.0037,-0.0088,1.0044
233.952484,0.0024,-0.0061,1.0061
234.045254,0.0042,-0.0056,1.0075
234.06674,0.0015,-0.0088,1.0085
234.085399,0.0037,-0.0078,1.0083
234.34496,0.0024,-0.0064,1.0034
234.424628,0.0044,-0.0086,1.0051
234.465165,0.0076,-0.0071,1.0061
234.50538,0.0017,-0.0061,1.0041
234.524867,0.002,-0.0056,1.0078
234.566807,0.0042,-0.0064,1.0063
234.585076,0.0027,-0.0064,1.0061
234.612784,0.0051,-0.0056,1.0061
234.645407,0.0044,-0.0071,1.0044
234.666092,0.0044,-0.0051,1.0078
234.705415,0.0049,-0.0071,1.0061
234.725525,0.0037,-0.0086,1.0046
234.785159,0.0034,-0.0066,1.0061
234.805935,0.0024,-0.0046,1.0068
234.826545,0.002,-0.0061,1.0056
235.025839,0.0051,-0.0061,1.008
235.045752,0.0039,-0.0068,1.0068
235.105262,0.0037,-0.0056,1.0078
235.125181,0.0046,-0.0076,1.0056
235.210683,0.0027,-0.0042,1.0078
235.225462,0.0034,-0.0068,1.0075
235.246848,0.002,-0.0068,1.0066
235.267088,0.0034,-0.0076,1.0078
235.385545,0.0044,-0.0083,1.0061
235.407712,0.0034,-0.0066,1.0054
235.465711,0.0042,-0.0049,1.0058
235.547598,0.0039,-0.0064,1.0063
235.584289,0.0032,-0.0054,1.0063
235.685431,0.0042,-0.0056,1.0066
235.707929,0.0046,-0.0071,1.0056
235.724798,0.0049,-0.0056,1.0054
235.745572,0.0024,-0.0066,1.0073
235.76694,0.0024,-0.0071,1.0066
235.905408,0.0037,-0.0061,1.0049
235.928158,0.0037,-0.0056,1.0036
236.08528,0.0046,-0.0071,1.0071
236.145061,0.0042,-0.0059,1.0049
236.265451,0.0032,-0.009,1.0083
236.364829,0.0054,-0.0068,1.0071
236.385075,0.0046,-0.0081,1.0066
236.410054,0.0051,-0.0071,1.0068
236.445617,0.0054,-0.0066,1.008
236.505483,0.0042,-0.0071,1.0054
236.546588,0.0049,-0.0054,1.0063
236.588374,0.0039,-0.0088,1.0034
236.625178,0.0056,-0.0059,1.0068
236.66462,0.0029,-0.0073,1.0044
236.68528,0.0037,-0.0083,1.0063
236.806394,0.0027,-0.0071,1.0066
236.905383,0.0015,-0.0051,1.0058
236.984639,0.0049,-0.0076,1.0066
237.024625,0.0051,-0.0073,1.0056
237.046759,0.0039,-0.0078,1.0071
237.106251,0.0054,-0.0078,1.0073
237.205883,0.0032,-0.0081,1.0071
237.246275,0.0037,-0.0066,1.0051
237.26471,0.0039,-0.0083,1.0063
237.285389,0.0032,-0.0056,1.0049
237.365049,0.0029,-0.0068,1.0051
237.404854,0.0049,-0.0071,1.0054
237.484089,0.0049,-0.0076,1.0044
237.547048,0.0049,-0.0068,1.0071
237.583341,0.0022,-0.0039,1.0066
237.683207,0.002,-0.0073,1.0049
237.703715,0.0017,-0.0059,1.0066
237.724554,0.0032,-0.0056,1.0061
237.744024,0.0012,-0.0061,1.0051
237.764069,0.0034,-0.0049,1.0056
237.91241,0.0032,-0.0061,1.0068
237.92396,0.0059,-0.0078,1.0054
237.945075,0.0024,-0.0061,1.0056
238.004083,0.0042,-0.0078,1.0066
238.045244,0.0027,-0.0064,1.0083
238.1448,0.0037,-0.0083,1.0061
238.210157,0.0024,-0.0059,1.0051
238.224335,0.0034,-0.0061,1.0066
238.245436,0.0056,-0.0068,1.0056
238.284412,0.0037,-0.0029,1.0054
238.364184,0.0042,-0.0073,1.0058
238.464044,0.0027,-0.0049,1.0063
238.505687,0.0051,-0.0073,1.0051
238.524548,0.0005,-0.0066,1.0071
238.643855,0.0027,-0.0051,1.0071
238.685397,0.0044,-0.0078,1.0058
238.704228,0.0029,-0.0064,1.0049
238.783619,0.0042,-0.0064,1.0066
238.809576,0.0044,-0.0059,1.0075
238.846535,0.0037,-0.0071,1.0066
238.904514,0.0027,-0.0059,1.0063
238.932106,0.0039,-0.0073,1.0046
239.044458,0.0046,-0.0054,1.0056
239.063838,0.0056,-0.0066,1.0054
239.1241,0.0049,-0.0071,1.0063
239.227891,0.0029,-0.0056,1.0051
239.26396,0.0042,-0.0059,1.0039
239.283843,0.0051,-0.0064,1.0049
239.349054,0.0037,-0.0081,1.0046
239.404741,0.0037,-0.0059,1.0044
239.423563,0.0046,-0.0066,1.0066
239.504669,0.0044,-0.0076,1.0056
239.546079,0.0024,-0.0051,1.0049
239.603647,0.0044,-0.0056,1.0058
239.623553,0.0051,-0.0073,1.0068
239.682926,0.0037,-0.0078,1.0058
239.71096,0.0037,-0.0073,1.0056
239.782894,0.0037,-0.0078,1.0049
239.844647,0.0024,-0.0083,1.0071
239.883849,0.0042,-0.0071,1.0066
239.943722,0.0015,-0.0068,1.0063
239.963871,0.0044,-0.0064,1.0075
240.022903,0.0027,-0.009,1.0058
240.044556,0.0054,-0.0073,1.0066
240.062591,0.0032,-0.0054,1.0056
240.282895,0.0032,-0.0076,1.0044
240.304213,0.0044,-0.0066,1.0071
240.323151,0.0049,-0.0086,1.0071
240.343971,0.0034,-0.0066,1.0085
240.363173,0.0044,-0.0068,1.0054
240.383039,0.0015,-0.0056,1.0061
240.422987,0.0037,-0.0081,1.0051
240.443471,0.0042,-0.0088,1.0056
240.522901,0.0032,-0.0071,1.0044
240.623312,0.0017,-0.0056,1.0054
240.662839,0.0034,-0.0086,1.0066
240.76293,0.0034,-0.0071,1.0066
240.806196,0.0039,-0.0051,1.0066
240.963303,0.0012,-0.0061,1.0078
240.982622,0.0056,-0.0081,1.0061
241.029061,0.0049,-0.0068,1.0066
241.0448,0.0044,-0.0073,1.0044
241.062781,0.0034,-0.0073,1.0083
241.102875,0.0029,-0.0071,1.0073
241.122839,0.0024,-0.0088,1.0083
241.262974,0.0044,-0.0049,1.0066
241.28289,0.0022,-0.0061,1.0066
241.363485,0.0042,-0.0068,1.0075
241.462725,0.0039,-0.0076,1.0063
241.512054,0.0015,-0.0064,1.0054
241.582925,0.0044,-0.0071,1.0068
241.603842,0.0039,-0.0086,1.0066
241.686653,0.0032,-0.0086,1.0046
241.703698,0.0012,-0.0068,1.0078
241.722924,0.0029,-0.0066,1.0063
241.763169,0.0032,-0.0066,1.008
241.803922,0.0012,-0.0064,1.0049
241.824403,0.0034,-0.0088,1.0068
241.870837,0.0049,-0.0061,1.0046
241.943489,0.0059,-0.0076,1.0056
242.043702,0.0039,-0.0061,1.0061
242.062697,0.0049,-0.0064,1.0078
242.206574,0.0046,-0.0068,1.0078
242.223657,0.0051,-0.0078,1.0051
242.243191,0.0056,-0.0068,1.0068
242.263322,0.0054,-0.0064,1.0068
242.325356,0.0027,-0.0076,1.0073
242.362984,0.0027,-0.0059,1.0058
242.3829,0.0061,-0.0064,1.0061
242.502897,0.0039,-0.0059,1.0044
242.523542,0.0044,-0.0059,1.0044
242.622976,0.0049,-0.0078,1.0066
242.643441,0.0049,-0.0064,1.0056
242.823456,0.0032,-0.0061,1.0061
242.963458,0.0015,-0.0059,1.0051
242.98515,0.0032,-0.0046,1.0061
243.00969,0.0034,-0.0056,1.0068
243.070316,0.0054,-0.0071,1.0051
243.084029,0.0029,-0.0071,1.0049
243.144051,0.0056,-0.0073,1.0068
243.182599,0.0037,-0.0064,1.008
243.222568,0.0034,-0.0071,1.0061
243.282933,0.0022,-0.0064,1.0056
243.34273,0.0039,-0.0073,1.0078
243.364201,0.0044,-0.0066,1.0073
243.584382,0.0037,-0.0049,1.0073
243.607578,0.0022,-0.0064,1.0071
243.643149,0.0042,-0.0078,1.0068
243.703682,0.0029,-0.0064,1.0061
243.723422,0.0039,-0.0061,1.0054
243.762834,0.0024,-0.0051,1.0046
243.883162,0.0049,-0.0068,1.0063
243.90765,0.0039,-0.0066,1.0044
243.923001,0.001,-0.0056,1.0061
244.043919,0.0037,-0.0066,1.0083
244.125979,0.0046,-0.0071,1.0046
244.262661,0.0007,-0.0066,1.0078
244.303354,0.0032,-0.0051,1.0049
244.343134,0.0032,-0.0054,1.0058
244.402981,0.0022,-0.0054,1.0073
244.443274,0.0042,-0.0081,1.0071
244.523364,0.0037,-0.0064,1.0046
244.542819,0.0054,-0.0056,1.0061
244.623778,0.0029,-0.0061,1.0058
244.663221,0.0037,-0.0076,1.0054
244.804332,0.0017,-0.0064,1.0066
244.886928,0.0012,-0.0068,1.0058
244.903217,0.0017,-0.0059,1.0044
244.925118,0.0007,-0.0061,1.0066
244.986184,0.0032,-0.0056,1.0046
245.003563,0.0024,-0.0054,1.0068
245.042757,0.0054,-0.0083,1.0051
245.083065,0.0051,-0.0068,1.0075
245.221884,0.0037,-0.0056,1.0073
245.363124,0.0049,-0.0076,1.0061
245.403,0.0042,-0.0076,1.0058
245.463256,0.002,-0.0061,1.0058
245.503415,0.0034,-0.0068,1.0068
245.524541,0.0034,-0.0054,1.0066
245.622539,0.0044,-0.0071,1.0061
245.763661,0.0037,-0.0078,1.0054
245.804787,0.0024,-0.0071,1.0054
245.823456,0.0049,-0.0073,1.0068
245.843,0.0037,-0.0064,1.0063
245.86295,0.0039,-0.0068,1.0044
245.883554,0.0046,-0.0078,1.0036
245.903656,0.0037,-0.0059,1.0071
245.922666,0.0042,-0.0083,1.0068
245.943277,0.0042,-0.009,1.0058
245.963022,0.0032,-0.0054,1.0061
245.982611,0.0012,-0.0059,1.0063
246.010133,0.0049,-0.0056,1.0071
246.082604,0.0044,-0.0088,1.0073
246.103554,0.0037,-0.0068,1.0066
246.123065,0.001,-0.0064,1.0056
246.143197,0.0044,-0.009,1.0061
246.183162,0.0046,-0.0083,1.0032
246.204336,0.0029,-0.0054,1.0049
246.242466,0.0046,-0.0064,1.0058
246.282673,0.0046,-0.0056,1.0071
246.323129,0.0046,-0.0078,1.0085
246.36371,0.0054,-0.0061,1.0056
246.381874,0.0037,-0.0071,1.0075
246.4044,0.0017,-0.0054,1.0071
246.423475,0.0042,-0.0076,1.0061
246.442379,0.0024,-0.0059,1.0046
246.483181,0.0029,-0.0059,1.0063
246.503234,0.0027,-0.0054,1.0049
246.607513,0.0032,-0.0059,1.0041
246.742923,0.0032,-0.0056,1.0056
246.862844,0.002,-0.0073,1.0071
246.90544,0.0056,-0.0081,1.0056
246.922396,0.0042,-0.0046,1.0071
246.942641,0.0037,-0.0068,1.0054
246.962888,0.0029,-0.0081,1.0041
247.004858,0.0007,-0.0061,1.0073
247.043027,0.0022,-0.0059,1.0066
247.143487,0.0024,-0.0064,1.0054
247.162744,0.0044,-0.0071,1.0054
247.183202,0.0039,-0.0088,1.0058
247.222753,0.0037,-0.0054,1.0066
247.263173,0.0044,-0.0071,1.0049
247.329046,0.0039,-0.0056,1.0051
247.449046,0.0051,-0.0064,1.0063
247.508466,0.0051,-0.0081,1.0061
247.542921,0.0039,-0.0076,1.0039
247.564175,0.0037,-0.0061,1.0051
247.642981,0.0022,-0.0059,1.0049
247.782686,0.0044,-0.0081,1.0054
247.842857,0.0022,-0.0066,1.0044
247.922624,0.0054,-0.0068,1.0056
247.942973,0.0046,-0.0081,1.0068
247.963033,0.0042,-0.0073,1.0073
248.022804,0.0024,-0.0068,1.0054
248.108848,0.0022,-0.0051,1.0068
248.123437,0.0042,-0.0061,1.0056
248.162863,0.0051,-0.0061,1.0058
248.182382,0.0034,-0.0078,1.0039
248.242713,0.0017,-0.0061,1.0049
248.264487,0.002,-0.0054,1.0068
248.44292,0.0049,-0.0078,1.0056
248.463199,0.0017,-0.0059,1.0054
248.482863,0.0022,-0.0066,1.0071
248.523557,0.0039,-0.0088,1.0056
248.567014,0.0027,-0.0066,1.0058
248.622899,0.0042,-0.0071,1.0075
248.643376,0.0027,-0.0073,1.0058
248.742577,0.0034,-0.0088,1.0066
248.76589,0.0046,-0.0083,1.0056
248.827186,0.0024,-0.0056,1.0066
248.842617,0.0032,-0.0073,1.0049
248.922571,0.001,-0.0046,1.0063
248.942509,0.0022,-0.0066,1.0054
248.96381,0.0042,-0.0078,1.0063
249.002998,0.0024,-0.0078,1.0078
249.022739,0.0032,-0.0076,1.0046
249.163246,0.0022,-0.0056,1.0061
249.187716,0.0037,-0.0064,1.0051
249.222782,0.0046,-0.0051,1.0058
249.322762,0.0066,-0.0073,1.0056
249.343015,0.0022,-0.0071,1.0075
249.367711,0.0027,-0.0073,1.0044
249.503122,0.0032,-0.0061,1.0071
249.563185,0.0032,-0.0093,1.0046
249.727912,0.0017,-0.0066,1.0066
249.843377,0.0056,-0.0064,1.0066
249.986026,0.0029,-0.009,1.0073
250.00484,0.001,-0.0068,1.0046
250.042749,0.0024,-0.0054,1.0071
250.082743,0.0024,-0.0061,1.0063
250.103809,0.0049,-0.0073,1.0071
250.122946,0.0044,-0.0056,1.0066
250.182843,0.0051,-0.0068,1.0054
250.386286,0.0034,-0.0061,1.0071
250.484299,0.0039,-0.0064,1.0051
250.504,0.0032,-0.0073,1.0046
250.522425,0.0032,-0.0068,1.0039
250.622814,0.0056,-0.0073,1.008
250.662265,0.0034,-0.0064,1.0051
250.763668,0.0032,-0.0054,1.0041
250.782711,0.0022,-0.0064,1.0051
250.82307,0.0024,-0.0064,1.0078
250.842966,0.0032,-0.0093,1.0063
250.943678,0.0027,-0.0068,1.0078
250.962994,0.0034,-0.0064,1.0039
251.083413,0.0046,-0.0078,1.0049
251.108469,0.0034,-0.0076,1.0075
251.122908,0.0046,-0.0056,1.0063
251.16804,0.0027,-0.0073,1.0036
251.242793,0.0051,-0.0068,1.0056
251.263137,0.0039,-0.0064,1.0058
251.322375,0.0032,-0.0081,1.0068
251.343109,0.0054,-0.0061,1.0051
251.362818,0.001,-0.0049,1.0058
251.543481,0.0049,-0.0054,1.0071
251.60327,0.0024,-0.0056,1.0051
251.622675,0.0046,-0.0073,1.0056
251.684122,0.0034,-0.0095,1.0068
251.722761,0.0032,-0.0081,1.0056
251.862818,0.0051,-0.0071,1.0073
251.903513,0.0042,-0.0068,1.0039
251.922725,0.0044,-0.0049,1.0073
252.043481,0.0034,-0.0073,1.0041
252.222866,0.0027,-0.0061,1.0066
252.285082,0.0056,-0.0056,1.0061
252.345616,0.0037,-0.0076,1.0056
252.383388,0.0034,-0.0061,1.0083
252.462225,0.0044,-0.0049,1.0068
252.507123,0.0034,-0.0051,1.0066
252.562505,0.0051,-0.0061,1.0044
252.582807,0.0037,-0.0059,1.0066
252.703137,0.0046,-0.0066,1.0071
252.763043,0.0046,-0.0061,1.0054
252.784694,0.0029,-0.0071,1.0063
252.88604,0.0032,-0.0066,1.0044
253.023117,0.0051,-0.0068,1.0046
253.044171,0.0044,-0.0071,1.0063
253.063409,0.0054,-0.0081,1.0056
253.085351,0.0027,-0.0066,1.0083
253.103118,0.0032,-0.0073,1.0068
253.122969,0.0059,-0.0073,1.0056
253.142411,0.0046,-0.0064,1.0061
253.264388,0.0044,-0.0081,1.0046
253.323484,0.0064,-0.0073,1.0051
253.402029,0.0024,-0.0073,1.0078
253.462889,0.0046,-0.0081,1.0061
253.54311,0.0049,-0.0073,1.0061
253.563722,0.0049,-0.0059,1.0061
253.742907,0.0029,-0.0061,1.0046
253.784086,0.0034,-0.0083,1.0075
253.810062,0.0032,-0.0083,1.0078
253.842458,0.0046,-0.0068,1.0071
253.903807,0.0044,-0.0059,1.0058
253.964592,0.0022,-0.0066,1.0063
254.003331,0.0017,-0.0073,1.0058
254.066614,0.0046,-0.0078,1.0063
254.103761,0.0042,-0.0081,1.0058
254.12347,0.0039,-0.0076,1.0083
254.142975,0.0051,-0.0066,1.0073
254.163215,0.0039,-0.0061,1.0071
254.188086,0.0044,-0.0086,1.0044
254.202802,0.0051,-0.0059,1.0071
254.223201,0.0027,-0.0073,1.0051
254.243266,0.0017,-0.0061,1.0071
254.283068,0.0061,-0.0061,1.0061
254.34257,0.0032,-0.0056,1.0073
254.403484,0.0034,-0.0076,1.0054
254.422042,0.0056,-0.0073,1.0063
254.465532,0,-0.0068,1.0036
254.48305,0.0049,-0.0083,1.0071
254.543146,0.0034,-0.0071,1.0049
254.582852,0.0032,-0.0068,1.0066
254.604501,0.0039,-0.0046,1.0056
254.662827,0.002,-0.0103,1.0071
254.682725,0.0022,-0.0064,1.0044
254.78252,0.0032,-0.0081,1.0078
254.803269,0.0046,-0.0081,1.0073
254.823938,0.0032,-0.0093,1.0078
254.862361,0.0039,-0.0076,1.0054
254.922858,0.0042,-0.0046,1.0063
254.943104,0.0046,-0.009,1.0061
254.962821,0.0049,-0.0076,1.0073
254.982144,0.0032,-0.0068,1.0044
255.042837,0.0032,-0.0088,1.0056
255.065197,0.0022,-0.0073,1.0078
255.122577,0.0042,-0.0076,1.0071
255.203025,0.0049,-0.0068,1.0046
255.327579,0.0046,-0.009,1.0051
255.364192,0.0039,-0.0051,1.0054
255.422682,0.0029,-0.0066,1.0066
255.442497,0.0037,-0.0088,1.0054
255.482513,0.002,-0.0059,1.0058
255.522723,0.0046,-0.0076,1.0075
255.563745,0.002,-0.0066,1.0075
255.68281,0.0024,-0.0068,1.0078
255.74266,0.0037,-0.0081,1.0068
255.82293,0.0034,-0.0081,1.0075
255.910983,0.0042,-0.0083,1.0073
256.002808,0.0034,-0.0059,1.0056
256.024042,0.0034,-0.0066,1.0073
256.043123,0.0012,-0.0066,1.0073
256.083314,0.0034,-0.0054,1.0061
256.103029,0.0044,-0.0078,1.0049
256.142875,0.0022,-0.0059,1.0058
256.163575,0.0032,-0.0051,1.0061
256.209693,0.0042,-0.0073,1.0063
256.222457,0.0034,-0.0068,1.0046
256.382929,0.0029,-0.0093,1.0073
256.462767,0.0037,-0.0081,1.0039
256.483263,0.0049,-0.0095,1.0068
256.542717,0.0039,-0.0083,1.0071
256.624769,0.0049,-0.0059,1.0068
256.70627,0.0037,-0.0076,1.0046
256.722786,0.0037,-0.0061,1.0046
256.7634,0.0051,-0.0064,1.0073
256.825421,0.0034,-0.0046,1.0054
256.943251,0.0044,-0.0061,1.0046
257.083435,0.0029,-0.0059,1.0049
257.122728,0.0044,-0.0059,1.0066
257.163493,0.0051,-0.0061,1.0068
257.244,0.0037,-0.0081,1.0075
257.283089,0.0034,-0.0066,1.0041
257.323029,0.0037,-0.0088,1.0066
257.424197,0.0051,-0.0068,1.0058
257.482251,0.0046,-0.0081,1.0071
257.524204,0.0027,-0.0068,1.0044
257.544645,0.0042,-0.0059,1.0058
257.583098,0.002,-0.0068,1.0049
257.622647,0.0042,-0.0059,1.0063
257.662234,0.0029,-0.0098,1.0063
257.704349,0.0037,-0.0078,1.0073
257.722858,0.0034,-0.0081,1.0068
257.762449,0.0039,-0.0078,1.0058
257.803163,0.002,-0.0068,1.0056
257.827576,0.0049,-0.0086,1.0068
257.943494,0.0015,-0.0064,1.0051
257.981913,0.0027,-0.0078,1.0058
258.082541,0.0054,-0.0064,1.0056
258.16237,0.0007,-0.0056,1.0051
258.282474,0.0049,-0.0081,1.0058
258.304319,0.0024,-0.0064,1.0075
258.323636,0.0046,-0.0056,1.0054
258.50759,0.0029,-0.0046,1.0073
258.522567,0.0054,-0.0049,1.0068
258.547771,0.0017,-0.0059,1.0075
258.671001,0.002,-0.0066,1.0049
258.706384,0.0034,-0.0056,1.0049
258.725714,0.0037,-0.0073,1.0078
258.742689,0.0049,-0.0088,1.0066
258.763051,0.0029,-0.0054,1.0061
258.98257,0.0044,-0.0076,1.008
259.026554,0.0044,-0.0059,1.0056
259.062271,0.0049,-0.0061,1.0058
259.103707,0.0042,-0.0076,1.0056
259.143475,0.0046,-0.0071,1.0075
259.162216,0.0015,-0.0061,1.0044
259.222935,0.0022,-0.0061,1.0073
259.243457,0.0002,-0.0066,1.0061
259.267509,0.0044,-0.0068,1.0078
259.302801,0.0051,-0.0068,1.0051
259.323292,0.0044,-0.0076,1.0054
259.383667,0.0039,-0.0088,1.0071
259.402508,0.0044,-0.0066,1.0066
259.446622,0.0032,-0.0064,1.0068
259.523411,0.0032,-0.0076,1.0051
259.542166,0.0024,-0.0056,1.0054
259.6628,0.0039,-0.0071,1.0063
259.701979,0.0029,-0.0061,1.0061
259.721974,0.0039,-0.0073,1.0083
259.74263,0.0012,-0.0083,1.0078
259.76243,0.0054,-0.0049,1.0051
259.90286,0.0029,-0.0054,1.0041
259.962884,0.0042,-0.0054,1.0056
259.982725,0.0029,-0.0066,1.0061
260.043915,0.0012,-0.0064,1.0071
260.12271,0.0015,-0.0051,1.0073
260.203799,0.0049,-0.0073,1.0066
260.223487,0.0024,-0.0064,1.0085
260.242433,0.0051,-0.0059,1.0063
260.282742,0.0027,-0.0068,1.0051
260.303094,0.0044,-0.0088,1.0066
260.322776,0.0032,-0.0054,1.0068
260.410661,0.0034,-0.0061,1.0078
260.482587,0.0039,-0.0073,1.0049
260.562447,0.0034,-0.0068,1.0063
260.603048,0.0044,-0.0056,1.0068
260.742191,0.0029,-0.0071,1.0071
260.766412,0.0039,-0.0076,1.0075
260.781536,0.0046,-0.0086,1.0063
260.961169,0.0037,-0.0046,1.0046
261.061524,0.0037,-0.0061,1.0071
261.14183,0.002,-0.0056,1.0054
261.181355,0.0034,-0.0081,1.0044
261.322215,0.0029,-0.0061,1.0063
261.342915,0.0029,-0.0051,1.0049
261.361417,0.0042,-0.0078,1.0051
261.381414,0.0042,-0.0081,1.0073
261.441447,0.0034,-0.0083,1.0044
261.501832,0.0027,-0.0066,1.0073
261.561751,0.0042,-0.0098,1.0071
261.66157,0.0059,-0.0073,1.0061
261.704505,0.002,-0.0054,1.0058
261.802566,0.0054,-0.0073,1.0061
261.861433,0.0029,-0.0056,1.0068
261.90339,0.0027,-0.0088,1.0058
261.961453,0.0056,-0.0076,1.0056
262.081373,0.0039,-0.0083,1.0044
262.101795,0.0042,-0.0088,1.0061
262.341912,0.0024,-0.0061,1.0066
262.361344,0.0051,-0.0086,1.0063
262.460946,0.0039,-0.0076,1.0071
262.48112,0.001,-0.0076,1.008
262.524559,0.0027,-0.0071,1.0075
262.641722,0.0015,-0.0061,1.0071
262.681779,0.0049,-0.0071,1.0056
262.761963,0.0029,-0.0049,1.0071
262.821812,0.0039,-0.0078,1.0073
262.866207,0.0034,-0.0059,1.0054
263.024893,0.0056,-0.0064,1.0046
263.085491,0.0037,-0.0061,1.0068
263.143883,0.0039,-0.0056,1.0054
263.181976,0.0042,-0.0068,1.0056
263.224993,0.0056,-0.0054,1.0066
263.362506,0.0039,-0.0086,1.0051
263.54104,0.0039,-0.009,1.0056
263.561438,0.0015,-0.0068,1.0061
263.66157,0.0022,-0.0061,1.0049
263.682014,0.0024,-0.0064,1.0073
263.802392,0.0029,-0.0059,1.0058
263.823985,0.0029,-0.0078,1.0041
263.861279,0.0059,-0.0066,1.0068
263.923694,0.0029,-0.0078,1.0066
263.942701,0.0034,-0.0056,1.0066
264.102907,0.0015,-0.0056,1.0068
264.123256,0.002,-0.0051,1.0066
264.181736,0.0017,-0.0059,1.0071
264.242521,0.0029,-0.0061,1.0044
264.342517,0.0029,-0.0054,1.0051
264.36204,0.0056,-0.0088,1.0058
264.381048,0.0037,-0.0066,1.0061
264.420766,0.002,-0.0066,1.0063
264.522771,0.0034,-0.0078,1.0075
264.641949,0.0027,-0.0078,1.0039
264.661275,0.0046,-0.0078,1.0051
264.7032,0.0032,-0.0066,1.0071
264.782311,0.0039,-0.0076,1.0046
264.801701,0.0039,-0.0049,1.0063
264.902828,0.0054,-0.0059,1.0056
264.962408,0.0044,-0.0081,1.0068
265.041867,0.0049,-0.0083,1.0044
265.081899,0.0049,-0.0061,1.0049
265.102288,0.0039,-0.0078,1.0039
265.141675,0.0034,-0.0056,1.0063
265.261958,0.0049,-0.0078,1.0063
265.281096,0.0034,-0.0068,1.0054
265.303047,0.0049,-0.0073,1.0054
265.321228,0.0029,-0.0049,1.0061
265.405017,0.0029,-0.0059,1.0051
265.420933,0.002,-0.0034,1.0075
265.461162,0.0027,-0.0054,1.0051
265.521965,0.0044,-0.0044,1.0068
265.541627,0.0024,-0.0061,1.0051
265.601924,0.0029,-0.0049,1.0058
265.62228,0.0022,-0.0076,1.0044
265.641135,0.0042,-0.0066,1.0073
265.702767,0.0049,-0.0056,1.0058
265.925399,0.0032,-0.0049,1.0034
266.021256,0.0015,-0.0054,1.0058
266.061163,0.0056,-0.0078,1.0058
266.140588,0.0049,-0.0061,1.0088
266.203125,0.0039,-0.0073,1.0073
266.24001,0.0022,-0.0061,1.0051
266.304239,0.0027,-0.0064,1.0058
266.320874,0.0049,-0.0083,1.0066
266.360221,0.0051,-0.0071,1.0056
266.406574,0.0039,-0.0051,1.0073
266.641188,0.0054,-0.0068,1.0051
266.680529,0.0046,-0.0076,1.0058
266.720508,0.0042,-0.0051,1.0054
266.780469,0.0049,-0.009,1.0066
266.980895,0.0059,-0.0061,1.0068
267.161048,0.0017,-0.0054,1.0068
267.260422,0.002,-0.0064,1.0066
267.30293,0.0029,-0.0086,1.0041
267.320464,0.0037,-0.0073,1.0075
267.341236,0.0015,-0.0064,1.0088
267.380553,0.0039,-0.0061,1.0039
267.426323,0.0022,-0.0071,1.0078
267.561347,0.0029,-0.0073,1.0046
267.740587,0.0042,-0.0044,1.0061
267.802869,0.0049,-0.0054,1.0058
267.882245,0.0049,-0.0068,1.0056
267.983691,0.0027,-0.0086,1.0039
268.023706,0.0027,-0.0071,1.0078
268.040693,0.0024,-0.0051,1.0051
268.220234,0.0039,-0.0076,1.0051
268.280202,0.0046,-0.0059,1.0051
268.340517,0.0042,-0.0076,1.0054
268.380586,0.0061,-0.0086,1.0061
268.540704,0.0034,-0.0081,1.0046
268.566824,0.0022,-0.0068,1.0073
268.860513,0.0042,-0.0088,1.0049
268.960451,0.0044,-0.0064,1.0068
269.000972,0.0037,-0.0071,1.0073
269.019988,0.0029,-0.0093,1.0078
269.061564,0.0051,-0.0061,1.0046
269.081187,0.0024,-0.0059,1.0044
269.201106,0.0029,-0.0061,1.0078
269.320078,0.0046,-0.0086,1.0058
269.36063,0.002,-0.0054,1.0066
269.462792,0.0046,-0.0073,1.0068
269.48083,0.002,-0.0061,1.0071
269.519805,0.0044,-0.0093,1.0063
269.581073,0.0027,-0.0064,1.0051
269.743086,0.0027,-0.0088,1.0046
269.76143,0.0042,-0.0095,1.0063
269.840253,0.0046,-0.0078,1.0061
269.92048,0.0029,-0.0081,1.0056
269.960298,0.0027,-0.0073,1.0073
269.982373,0.0034,-0.0073,1.0071
270.127628,0.0029,-0.0098,1.0051
270.141859,0.0044,-0.0061,1.0063
270.301965,0.0037,-0.0081,1.0078
270.401523,0.0017,-0.0059,1.0061
270.440226,0.0056,-0.0076,1.0068
270.460115,0.0042,-0.0081,1.0056
270.520452,0.0042,-0.0046,1.0075
270.540562,0.0037,-0.0066,1.0071
270.600463,0.0027,-0.0039,1.0061
270.620481,0.0039,-0.0066,1.0054
270.701733,0.0044,-0.0073,1.0068
270.760717,0.0037,-0.0086,1.0061
270.781007,0.0054,-0.0061,1.0066
270.920253,0.0034,-0.0049,1.0049
